5|5|6
9|9|10
8|8|9
13|13|14
14|16|20
13|15|19
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|10|11
8|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|10|11
8|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|10|11
8|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|10|11
8|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|10|11
8|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|10|11
8|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|10|11
8|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
8|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|22|63
8|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
5|5|7
4|4|5
9|23|60
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|22|62
8|10|11
4|4|5
3|3|5
2|2|4
3|3|4
1|1|2
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|24|58
5|5|7
4|4|5
9|23|46
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
4|4|5
10|22|41
4|4|5
3|3|5
2|2|4
3|3|4
1|1|2
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
4|4|5
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
4|4|5
10|10|11
8|12|13
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|13
5|9|12
3|3|4
1|1|2
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
7|9|10
4|4|5
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
8|12|13
6|8|9
2|2|4
1|1|2
6|6|7
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
4|4|5
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|10
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
9|9|11
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|14|19
4|4|5
8|12|17
7|11|17
3|3|5
2|2|4
6|10|12
5|9|12
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|11
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
10|10|11
10|12|14
4|4|5
8|10|13
7|9|12
3|3|5
2|2|4
6|8|9
5|7|8
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
6|6|8
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|11
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
5|5|6
10|10|11
10|12|14
4|4|5
8|10|13
7|9|12
3|3|5
2|2|4
6|8|10
5|7|9
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
6|6|8
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
5|5|6
10|10|11
10|12|14
4|4|5
8|10|13
7|9|12
3|3|5
2|2|4
6|8|9
5|7|9
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
6|6|8
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|9
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
5|5|6
10|10|11
10|12|14
4|4|5
8|10|13
7|9|12
3|3|5
2|2|4
6|8|9
5|7|9
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
6|6|8
4|6|11
2|2|3
8|8|9
5|5|7
4|4|5
9|9|10
6|6|8
5|5|6
5|5|6
9|9|10
8|8|9
5|7|8
9|9|11
6|8|10
9|9|11
8|8|9
10|14|15
2|2|3
2|2|3
5|5|6
10|10|11
10|12|14
4|4|5
8|10|13
7|9|12
3|3|5
2|2|4
6|8|9
5|7|8
3|3|4
1|1|2
4|4|5
2|2|4
1|1|2
6|6|8
4|6|11
2|2|3
8|8|9
